path,class,source,base_id,augmentation,split_group
backend/app/modules/m2_classifier/training/data/passport/passport_073_scaled_up.png,passport,synthetic,passport_073,scaled_up,passport_073
backend/app/modules/m2_classifier/training/data/passport/passport_073_scaled_down.png,passport,synthetic,passport_073,scaled_down,passport_073
backend/app/modules/m2_classifier/training/data/passport/passport_028_base.png,passport,synthetic,passport_028,original,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_028_blurred.png,passport,synthetic,passport_028,blurred,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_028_contrast_adjusted.png,passport,synthetic,passport_028,contrast_adjusted,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_028_hue_sat_adjusted.png,passport,synthetic,passport_028,hue_sat_adjusted,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_028_scaled_up.png,passport,synthetic,passport_028,scaled_up,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_028_scaled_down.png,passport,synthetic,passport_028,scaled_down,passport_028
backend/app/modules/m2_classifier/training/data/passport/passport_185_base.png,passport,synthetic,passport_185,original,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_185_blurred.png,passport,synthetic,passport_185,blurred,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_185_contrast_adjusted.png,passport,synthetic,passport_185,contrast_adjusted,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_185_hue_sat_adjusted.png,passport,synthetic,passport_185,hue_sat_adjusted,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_185_scaled_up.png,passport,synthetic,passport_185,scaled_up,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_185_scaled_down.png,passport,synthetic,passport_185,scaled_down,passport_185
backend/app/modules/m2_classifier/training/data/passport/passport_113_base.png,passport,synthetic,passport_113,original,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_113_blurred.png,passport,synthetic,passport_113,blurred,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_113_contrast_adjusted.png,passport,synthetic,passport_113,contrast_adjusted,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_113_hue_sat_adjusted.png,passport,synthetic,passport_113,hue_sat_adjusted,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_113_scaled_up.png,passport,synthetic,passport_113,scaled_up,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_113_scaled_down.png,passport,synthetic,passport_113,scaled_down,passport_113
backend/app/modules/m2_classifier/training/data/passport/passport_052_base.png,passport,synthetic,passport_052,original,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_052_blurred.png,passport,synthetic,passport_052,blurred,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_052_contrast_adjusted.png,passport,synthetic,passport_052,contrast_adjusted,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_052_hue_sat_adjusted.png,passport,synthetic,passport_052,hue_sat_adjusted,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_052_scaled_up.png,passport,synthetic,passport_052,scaled_up,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_052_scaled_down.png,passport,synthetic,passport_052,scaled_down,passport_052
backend/app/modules/m2_classifier/training/data/passport/passport_175_base.png,passport,synthetic,passport_175,original,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_175_blurred.png,passport,synthetic,passport_175,blurred,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_175_contrast_adjusted.png,passport,synthetic,passport_175,contrast_adjusted,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_175_hue_sat_adjusted.png,passport,synthetic,passport_175,hue_sat_adjusted,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_175_scaled_up.png,passport,synthetic,passport_175,scaled_up,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_175_scaled_down.png,passport,synthetic,passport_175,scaled_down,passport_175
backend/app/modules/m2_classifier/training/data/passport/passport_005_base.png,passport,synthetic,passport_005,original,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_005_blurred.png,passport,synthetic,passport_005,blurred,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_005_contrast_adjusted.png,passport,synthetic,passport_005,contrast_adjusted,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_005_hue_sat_adjusted.png,passport,synthetic,passport_005,hue_sat_adjusted,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_005_scaled_up.png,passport,synthetic,passport_005,scaled_up,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_005_scaled_down.png,passport,synthetic,passport_005,scaled_down,passport_005
backend/app/modules/m2_classifier/training/data/passport/passport_030_base.png,passport,synthetic,passport_030,original,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_030_blurred.png,passport,synthetic,passport_030,blurred,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_030_contrast_adjusted.png,passport,synthetic,passport_030,contrast_adjusted,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_030_hue_sat_adjusted.png,passport,synthetic,passport_030,hue_sat_adjusted,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_030_scaled_up.png,passport,synthetic,passport_030,scaled_up,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_030_scaled_down.png,passport,synthetic,passport_030,scaled_down,passport_030
backend/app/modules/m2_classifier/training/data/passport/passport_184_base.png,passport,synthetic,passport_184,original,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_184_blurred.png,passport,synthetic,passport_184,blurred,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_184_contrast_adjusted.png,passport,synthetic,passport_184,contrast_adjusted,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_184_hue_sat_adjusted.png,passport,synthetic,passport_184,hue_sat_adjusted,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_184_scaled_up.png,passport,synthetic,passport_184,scaled_up,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_184_scaled_down.png,passport,synthetic,passport_184,scaled_down,passport_184
backend/app/modules/m2_classifier/training/data/passport/passport_100_base.png,passport,synthetic,passport_100,original,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_100_blurred.png,passport,synthetic,passport_100,blurred,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_100_contrast_adjusted.png,passport,synthetic,passport_100,contrast_adjusted,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_100_hue_sat_adjusted.png,passport,synthetic,passport_100,hue_sat_adjusted,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_100_scaled_up.png,passport,synthetic,passport_100,scaled_up,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_100_scaled_down.png,passport,synthetic,passport_100,scaled_down,passport_100
backend/app/modules/m2_classifier/training/data/passport/passport_099_base.png,passport,synthetic,passport_099,original,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_099_blurred.png,passport,synthetic,passport_099,blurred,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_099_contrast_adjusted.png,passport,synthetic,passport_099,contrast_adjusted,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_099_hue_sat_adjusted.png,passport,synthetic,passport_099,hue_sat_adjusted,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_099_scaled_up.png,passport,synthetic,passport_099,scaled_up,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_099_scaled_down.png,passport,synthetic,passport_099,scaled_down,passport_099
backend/app/modules/m2_classifier/training/data/passport/passport_132_base.png,passport,synthetic,passport_132,original,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_132_blurred.png,passport,synthetic,passport_132,blurred,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_132_contrast_adjusted.png,passport,synthetic,passport_132,contrast_adjusted,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_132_hue_sat_adjusted.png,passport,synthetic,passport_132,hue_sat_adjusted,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_132_scaled_up.png,passport,synthetic,passport_132,scaled_up,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_132_scaled_down.png,passport,synthetic,passport_132,scaled_down,passport_132
backend/app/modules/m2_classifier/training/data/passport/passport_125_base.png,passport,synthetic,passport_125,original,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_125_blurred.png,passport,synthetic,passport_125,blurred,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_125_contrast_adjusted.png,passport,synthetic,passport_125,contrast_adjusted,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_125_hue_sat_adjusted.png,passport,synthetic,passport_125,hue_sat_adjusted,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_125_scaled_up.png,passport,synthetic,passport_125,scaled_up,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_125_scaled_down.png,passport,synthetic,passport_125,scaled_down,passport_125
backend/app/modules/m2_classifier/training/data/passport/passport_199_base.png,passport,synthetic,passport_199,original,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_199_blurred.png,passport,synthetic,passport_199,blurred,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_199_contrast_adjusted.png,passport,synthetic,passport_199,contrast_adjusted,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_199_hue_sat_adjusted.png,passport,synthetic,passport_199,hue_sat_adjusted,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_199_scaled_up.png,passport,synthetic,passport_199,scaled_up,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_199_scaled_down.png,passport,synthetic,passport_199,scaled_down,passport_199
backend/app/modules/m2_classifier/training/data/passport/passport_135_base.png,passport,synthetic,passport_135,original,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_135_blurred.png,passport,synthetic,passport_135,blurred,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_135_contrast_adjusted.png,passport,synthetic,passport_135,contrast_adjusted,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_135_hue_sat_adjusted.png,passport,synthetic,passport_135,hue_sat_adjusted,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_135_scaled_up.png,passport,synthetic,passport_135,scaled_up,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_135_scaled_down.png,passport,synthetic,passport_135,scaled_down,passport_135
backend/app/modules/m2_classifier/training/data/passport/passport_179_base.png,passport,synthetic,passport_179,original,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_179_blurred.png,passport,synthetic,passport_179,blurred,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_179_contrast_adjusted.png,passport,synthetic,passport_179,contrast_adjusted,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_179_hue_sat_adjusted.png,passport,synthetic,passport_179,hue_sat_adjusted,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_179_scaled_up.png,passport,synthetic,passport_179,scaled_up,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_179_scaled_down.png,passport,synthetic,passport_179,scaled_down,passport_179
backend/app/modules/m2_classifier/training/data/passport/passport_121_base.png,passport,synthetic,passport_121,original,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_121_blurred.png,passport,synthetic,passport_121,blurred,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_121_contrast_adjusted.png,passport,synthetic,passport_121,contrast_adjusted,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_121_hue_sat_adjusted.png,passport,synthetic,passport_121,hue_sat_adjusted,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_121_scaled_up.png,passport,synthetic,passport_121,scaled_up,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_121_scaled_down.png,passport,synthetic,passport_121,scaled_down,passport_121
backend/app/modules/m2_classifier/training/data/passport/passport_035_base.png,passport,synthetic,passport_035,original,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_035_blurred.png,passport,synthetic,passport_035,blurred,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_035_contrast_adjusted.png,passport,synthetic,passport_035,contrast_adjusted,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_035_hue_sat_adjusted.png,passport,synthetic,passport_035,hue_sat_adjusted,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_035_scaled_up.png,passport,synthetic,passport_035,scaled_up,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_035_scaled_down.png,passport,synthetic,passport_035,scaled_down,passport_035
backend/app/modules/m2_classifier/training/data/passport/passport_049_base.png,passport,synthetic,passport_049,original,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_049_blurred.png,passport,synthetic,passport_049,blurred,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_049_contrast_adjusted.png,passport,synthetic,passport_049,contrast_adjusted,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_049_hue_sat_adjusted.png,passport,synthetic,passport_049,hue_sat_adjusted,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_049_scaled_up.png,passport,synthetic,passport_049,scaled_up,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_049_scaled_down.png,passport,synthetic,passport_049,scaled_down,passport_049
backend/app/modules/m2_classifier/training/data/passport/passport_170_base.png,passport,synthetic,passport_170,original,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_170_blurred.png,passport,synthetic,passport_170,blurred,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_170_contrast_adjusted.png,passport,synthetic,passport_170,contrast_adjusted,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_170_hue_sat_adjusted.png,passport,synthetic,passport_170,hue_sat_adjusted,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_170_scaled_up.png,passport,synthetic,passport_170,scaled_up,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_170_scaled_down.png,passport,synthetic,passport_170,scaled_down,passport_170
backend/app/modules/m2_classifier/training/data/passport/passport_139_base.png,passport,synthetic,passport_139,original,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_139_blurred.png,passport,synthetic,passport_139,blurred,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_139_contrast_adjusted.png,passport,synthetic,passport_139,contrast_adjusted,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_139_hue_sat_adjusted.png,passport,synthetic,passport_139,hue_sat_adjusted,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_139_scaled_up.png,passport,synthetic,passport_139,scaled_up,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_139_scaled_down.png,passport,synthetic,passport_139,scaled_down,passport_139
backend/app/modules/m2_classifier/training/data/passport/passport_150_base.png,passport,synthetic,passport_150,original,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_150_blurred.png,passport,synthetic,passport_150,blurred,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_150_contrast_adjusted.png,passport,synthetic,passport_150,contrast_adjusted,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_150_hue_sat_adjusted.png,passport,synthetic,passport_150,hue_sat_adjusted,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_150_scaled_up.png,passport,synthetic,passport_150,scaled_up,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_150_scaled_down.png,passport,synthetic,passport_150,scaled_down,passport_150
backend/app/modules/m2_classifier/training/data/passport/passport_133_base.png,passport,synthetic,passport_133,original,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_133_blurred.png,passport,synthetic,passport_133,blurred,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_133_contrast_adjusted.png,passport,synthetic,passport_133,contrast_adjusted,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_133_hue_sat_adjusted.png,passport,synthetic,passport_133,hue_sat_adjusted,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_133_scaled_up.png,passport,synthetic,passport_133,scaled_up,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_133_scaled_down.png,passport,synthetic,passport_133,scaled_down,passport_133
backend/app/modules/m2_classifier/training/data/passport/passport_128_base.png,passport,synthetic,passport_128,original,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_128_blurred.png,passport,synthetic,passport_128,blurred,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_128_contrast_adjusted.png,passport,synthetic,passport_128,contrast_adjusted,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_128_hue_sat_adjusted.png,passport,synthetic,passport_128,hue_sat_adjusted,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_128_scaled_up.png,passport,synthetic,passport_128,scaled_up,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_128_scaled_down.png,passport,synthetic,passport_128,scaled_down,passport_128
backend/app/modules/m2_classifier/training/data/passport/passport_022_base.png,passport,synthetic,passport_022,original,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_022_blurred.png,passport,synthetic,passport_022,blurred,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_022_contrast_adjusted.png,passport,synthetic,passport_022,contrast_adjusted,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_022_hue_sat_adjusted.png,passport,synthetic,passport_022,hue_sat_adjusted,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_022_scaled_up.png,passport,synthetic,passport_022,scaled_up,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_022_scaled_down.png,passport,synthetic,passport_022,scaled_down,passport_022
backend/app/modules/m2_classifier/training/data/passport/passport_082_base.png,passport,synthetic,passport_082,original,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_082_blurred.png,passport,synthetic,passport_082,blurred,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_082_contrast_adjusted.png,passport,synthetic,passport_082,contrast_adjusted,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_082_hue_sat_adjusted.png,passport,synthetic,passport_082,hue_sat_adjusted,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_082_scaled_up.png,passport,synthetic,passport_082,scaled_up,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_082_scaled_down.png,passport,synthetic,passport_082,scaled_down,passport_082
backend/app/modules/m2_classifier/training/data/passport/passport_078_base.png,passport,synthetic,passport_078,original,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_078_blurred.png,passport,synthetic,passport_078,blurred,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_078_contrast_adjusted.png,passport,synthetic,passport_078,contrast_adjusted,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_078_hue_sat_adjusted.png,passport,synthetic,passport_078,hue_sat_adjusted,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_078_scaled_up.png,passport,synthetic,passport_078,scaled_up,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_078_scaled_down.png,passport,synthetic,passport_078,scaled_down,passport_078
backend/app/modules/m2_classifier/training/data/passport/passport_010_base.png,passport,synthetic,passport_010,original,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_010_blurred.png,passport,synthetic,passport_010,blurred,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_010_contrast_adjusted.png,passport,synthetic,passport_010,contrast_adjusted,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_010_hue_sat_adjusted.png,passport,synthetic,passport_010,hue_sat_adjusted,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_010_scaled_up.png,passport,synthetic,passport_010,scaled_up,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_010_scaled_down.png,passport,synthetic,passport_010,scaled_down,passport_010
backend/app/modules/m2_classifier/training/data/passport/passport_083_base.png,passport,synthetic,passport_083,original,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_083_blurred.png,passport,synthetic,passport_083,blurred,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_083_contrast_adjusted.png,passport,synthetic,passport_083,contrast_adjusted,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_083_hue_sat_adjusted.png,passport,synthetic,passport_083,hue_sat_adjusted,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_083_scaled_up.png,passport,synthetic,passport_083,scaled_up,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_083_scaled_down.png,passport,synthetic,passport_083,scaled_down,passport_083
backend/app/modules/m2_classifier/training/data/passport/passport_165_base.png,passport,synthetic,passport_165,original,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_165_blurred.png,passport,synthetic,passport_165,blurred,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_165_contrast_adjusted.png,passport,synthetic,passport_165,contrast_adjusted,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_165_hue_sat_adjusted.png,passport,synthetic,passport_165,hue_sat_adjusted,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_165_scaled_up.png,passport,synthetic,passport_165,scaled_up,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_165_scaled_down.png,passport,synthetic,passport_165,scaled_down,passport_165
backend/app/modules/m2_classifier/training/data/passport/passport_120_base.png,passport,synthetic,passport_120,original,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_120_blurred.png,passport,synthetic,passport_120,blurred,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_120_contrast_adjusted.png,passport,synthetic,passport_120,contrast_adjusted,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_120_hue_sat_adjusted.png,passport,synthetic,passport_120,hue_sat_adjusted,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_120_scaled_up.png,passport,synthetic,passport_120,scaled_up,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_120_scaled_down.png,passport,synthetic,passport_120,scaled_down,passport_120
backend/app/modules/m2_classifier/training/data/passport/passport_090_base.png,passport,synthetic,passport_090,original,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_090_blurred.png,passport,synthetic,passport_090,blurred,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_090_contrast_adjusted.png,passport,synthetic,passport_090,contrast_adjusted,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_090_hue_sat_adjusted.png,passport,synthetic,passport_090,hue_sat_adjusted,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_090_scaled_up.png,passport,synthetic,passport_090,scaled_up,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_090_scaled_down.png,passport,synthetic,passport_090,scaled_down,passport_090
backend/app/modules/m2_classifier/training/data/passport/passport_069_base.png,passport,synthetic,passport_069,original,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_069_blurred.png,passport,synthetic,passport_069,blurred,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_069_contrast_adjusted.png,passport,synthetic,passport_069,contrast_adjusted,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_069_hue_sat_adjusted.png,passport,synthetic,passport_069,hue_sat_adjusted,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_069_scaled_up.png,passport,synthetic,passport_069,scaled_up,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_069_scaled_down.png,passport,synthetic,passport_069,scaled_down,passport_069
backend/app/modules/m2_classifier/training/data/passport/passport_054_base.png,passport,synthetic,passport_054,original,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_054_blurred.png,passport,synthetic,passport_054,blurred,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_054_contrast_adjusted.png,passport,synthetic,passport_054,contrast_adjusted,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_054_hue_sat_adjusted.png,passport,synthetic,passport_054,hue_sat_adjusted,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_054_scaled_up.png,passport,synthetic,passport_054,scaled_up,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_054_scaled_down.png,passport,synthetic,passport_054,scaled_down,passport_054
backend/app/modules/m2_classifier/training/data/passport/passport_091_base.png,passport,synthetic,passport_091,original,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_091_blurred.png,passport,synthetic,passport_091,blurred,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_091_contrast_adjusted.png,passport,synthetic,passport_091,contrast_adjusted,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_091_hue_sat_adjusted.png,passport,synthetic,passport_091,hue_sat_adjusted,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_091_scaled_up.png,passport,synthetic,passport_091,scaled_up,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_091_scaled_down.png,passport,synthetic,passport_091,scaled_down,passport_091
backend/app/modules/m2_classifier/training/data/passport/passport_095_base.png,passport,synthetic,passport_095,original,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_095_blurred.png,passport,synthetic,passport_095,blurred,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_095_contrast_adjusted.png,passport,synthetic,passport_095,contrast_adjusted,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_095_hue_sat_adjusted.png,passport,synthetic,passport_095,hue_sat_adjusted,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_095_scaled_up.png,passport,synthetic,passport_095,scaled_up,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_095_scaled_down.png,passport,synthetic,passport_095,scaled_down,passport_095
backend/app/modules/m2_classifier/training/data/passport/passport_042_base.png,passport,synthetic,passport_042,original,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_042_blurred.png,passport,synthetic,passport_042,blurred,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_042_contrast_adjusted.png,passport,synthetic,passport_042,contrast_adjusted,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_042_hue_sat_adjusted.png,passport,synthetic,passport_042,hue_sat_adjusted,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_042_scaled_up.png,passport,synthetic,passport_042,scaled_up,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_042_scaled_down.png,passport,synthetic,passport_042,scaled_down,passport_042
backend/app/modules/m2_classifier/training/data/passport/passport_094_base.png,passport,synthetic,passport_094,original,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_094_blurred.png,passport,synthetic,passport_094,blurred,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_094_contrast_adjusted.png,passport,synthetic,passport_094,contrast_adjusted,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_094_hue_sat_adjusted.png,passport,synthetic,passport_094,hue_sat_adjusted,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_094_scaled_up.png,passport,synthetic,passport_094,scaled_up,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_094_scaled_down.png,passport,synthetic,passport_094,scaled_down,passport_094
backend/app/modules/m2_classifier/training/data/passport/passport_117_base.png,passport,synthetic,passport_117,original,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_117_blurred.png,passport,synthetic,passport_117,blurred,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_117_contrast_adjusted.png,passport,synthetic,passport_117,contrast_adjusted,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_117_hue_sat_adjusted.png,passport,synthetic,passport_117,hue_sat_adjusted,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_117_scaled_up.png,passport,synthetic,passport_117,scaled_up,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_117_scaled_down.png,passport,synthetic,passport_117,scaled_down,passport_117
backend/app/modules/m2_classifier/training/data/passport/passport_200_base.png,passport,synthetic,passport_200,original,passport_200
backend/app/modules/m2_classifier/training/data/passport/passport_200_blurred.png,passport,synthetic,passport_200,blurred,passport_200
backend/app/modules/m2_classifier/training/data/passport/passport_200_contrast_adjusted.png,passport,synthetic,passport_200,contrast_adjusted,passport_200
backend/app/modules/m2_classifier/training/data/passport/passport_200_hue_sat_adjusted.png,passport,synthetic,passport_200,hue_sat_adjusted,passport_200
