path,class,source,base_id,augmentation
backend/app/modules/m2_classifier/training/data/passport/passport_064_hue_sat_adjusted.png,passport,synthetic,passport_064,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_064_scaled_up.png,passport,synthetic,passport_064,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_064_scaled_down.png,passport,synthetic,passport_064,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_065_base.png,passport,synthetic,passport_065,original
backend/app/modules/m2_classifier/training/data/passport/passport_065_blurred.png,passport,synthetic,passport_065,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_065_contrast_adjusted.png,passport,synthetic,passport_065,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_065_hue_sat_adjusted.png,passport,synthetic,passport_065,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_065_scaled_up.png,passport,synthetic,passport_065,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_065_scaled_down.png,passport,synthetic,passport_065,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_066_base.png,passport,synthetic,passport_066,original
backend/app/modules/m2_classifier/training/data/passport/passport_066_blurred.png,passport,synthetic,passport_066,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_066_contrast_adjusted.png,passport,synthetic,passport_066,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_066_hue_sat_adjusted.png,passport,synthetic,passport_066,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_066_scaled_up.png,passport,synthetic,passport_066,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_066_scaled_down.png,passport,synthetic,passport_066,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_067_base.png,passport,synthetic,passport_067,original
backend/app/modules/m2_classifier/training/data/passport/passport_067_blurred.png,passport,synthetic,passport_067,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_067_contrast_adjusted.png,passport,synthetic,passport_067,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_067_hue_sat_adjusted.png,passport,synthetic,passport_067,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_067_scaled_up.png,passport,synthetic,passport_067,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_067_scaled_down.png,passport,synthetic,passport_067,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_068_base.png,passport,synthetic,passport_068,original
backend/app/modules/m2_classifier/training/data/passport/passport_068_blurred.png,passport,synthetic,passport_068,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_068_contrast_adjusted.png,passport,synthetic,passport_068,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_068_hue_sat_adjusted.png,passport,synthetic,passport_068,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_068_scaled_up.png,passport,synthetic,passport_068,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_068_scaled_down.png,passport,synthetic,passport_068,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_069_base.png,passport,synthetic,passport_069,original
backend/app/modules/m2_classifier/training/data/passport/passport_069_blurred.png,passport,synthetic,passport_069,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_069_contrast_adjusted.png,passport,synthetic,passport_069,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_069_hue_sat_adjusted.png,passport,synthetic,passport_069,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_069_scaled_up.png,passport,synthetic,passport_069,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_069_scaled_down.png,passport,synthetic,passport_069,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_070_base.png,passport,synthetic,passport_070,original
backend/app/modules/m2_classifier/training/data/passport/passport_070_blurred.png,passport,synthetic,passport_070,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_070_contrast_adjusted.png,passport,synthetic,passport_070,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_070_hue_sat_adjusted.png,passport,synthetic,passport_070,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_070_scaled_up.png,passport,synthetic,passport_070,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_070_scaled_down.png,passport,synthetic,passport_070,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_071_base.png,passport,synthetic,passport_071,original
backend/app/modules/m2_classifier/training/data/passport/passport_071_blurred.png,passport,synthetic,passport_071,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_071_contrast_adjusted.png,passport,synthetic,passport_071,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_071_hue_sat_adjusted.png,passport,synthetic,passport_071,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_071_scaled_up.png,passport,synthetic,passport_071,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_071_scaled_down.png,passport,synthetic,passport_071,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_072_base.png,passport,synthetic,passport_072,original
backend/app/modules/m2_classifier/training/data/passport/passport_072_blurred.png,passport,synthetic,passport_072,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_072_contrast_adjusted.png,passport,synthetic,passport_072,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_072_hue_sat_adjusted.png,passport,synthetic,passport_072,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_072_scaled_up.png,passport,synthetic,passport_072,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_072_scaled_down.png,passport,synthetic,passport_072,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_073_base.png,passport,synthetic,passport_073,original
backend/app/modules/m2_classifier/training/data/passport/passport_073_blurred.png,passport,synthetic,passport_073,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_073_contrast_adjusted.png,passport,synthetic,passport_073,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_073_hue_sat_adjusted.png,passport,synthetic,passport_073,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_073_scaled_up.png,passport,synthetic,passport_073,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_073_scaled_down.png,passport,synthetic,passport_073,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_074_base.png,passport,synthetic,passport_074,original
backend/app/modules/m2_classifier/training/data/passport/passport_074_blurred.png,passport,synthetic,passport_074,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_074_contrast_adjusted.png,passport,synthetic,passport_074,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_074_hue_sat_adjusted.png,passport,synthetic,passport_074,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_074_scaled_up.png,passport,synthetic,passport_074,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_074_scaled_down.png,passport,synthetic,passport_074,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_075_base.png,passport,synthetic,passport_075,original
backend/app/modules/m2_classifier/training/data/passport/passport_075_blurred.png,passport,synthetic,passport_075,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_075_contrast_adjusted.png,passport,synthetic,passport_075,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_075_hue_sat_adjusted.png,passport,synthetic,passport_075,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_075_scaled_up.png,passport,synthetic,passport_075,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_075_scaled_down.png,passport,synthetic,passport_075,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_076_base.png,passport,synthetic,passport_076,original
backend/app/modules/m2_classifier/training/data/passport/passport_076_blurred.png,passport,synthetic,passport_076,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_076_contrast_adjusted.png,passport,synthetic,passport_076,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_076_hue_sat_adjusted.png,passport,synthetic,passport_076,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_076_scaled_up.png,passport,synthetic,passport_076,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_076_scaled_down.png,passport,synthetic,passport_076,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_077_base.png,passport,synthetic,passport_077,original
backend/app/modules/m2_classifier/training/data/passport/passport_077_blurred.png,passport,synthetic,passport_077,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_077_contrast_adjusted.png,passport,synthetic,passport_077,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_077_hue_sat_adjusted.png,passport,synthetic,passport_077,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_077_scaled_up.png,passport,synthetic,passport_077,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_077_scaled_down.png,passport,synthetic,passport_077,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_078_base.png,passport,synthetic,passport_078,original
backend/app/modules/m2_classifier/training/data/passport/passport_078_blurred.png,passport,synthetic,passport_078,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_078_contrast_adjusted.png,passport,synthetic,passport_078,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_078_hue_sat_adjusted.png,passport,synthetic,passport_078,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_078_scaled_up.png,passport,synthetic,passport_078,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_078_scaled_down.png,passport,synthetic,passport_078,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_079_base.png,passport,synthetic,passport_079,original
backend/app/modules/m2_classifier/training/data/passport/passport_079_blurred.png,passport,synthetic,passport_079,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_079_contrast_adjusted.png,passport,synthetic,passport_079,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_079_hue_sat_adjusted.png,passport,synthetic,passport_079,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_079_scaled_up.png,passport,synthetic,passport_079,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_079_scaled_down.png,passport,synthetic,passport_079,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_080_base.png,passport,synthetic,passport_080,original
backend/app/modules/m2_classifier/training/data/passport/passport_080_blurred.png,passport,synthetic,passport_080,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_080_contrast_adjusted.png,passport,synthetic,passport_080,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_080_hue_sat_adjusted.png,passport,synthetic,passport_080,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_080_scaled_up.png,passport,synthetic,passport_080,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_080_scaled_down.png,passport,synthetic,passport_080,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_081_base.png,passport,synthetic,passport_081,original
backend/app/modules/m2_classifier/training/data/passport/passport_081_blurred.png,passport,synthetic,passport_081,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_081_contrast_adjusted.png,passport,synthetic,passport_081,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_081_hue_sat_adjusted.png,passport,synthetic,passport_081,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_081_scaled_up.png,passport,synthetic,passport_081,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_081_scaled_down.png,passport,synthetic,passport_081,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_082_base.png,passport,synthetic,passport_082,original
backend/app/modules/m2_classifier/training/data/passport/passport_082_blurred.png,passport,synthetic,passport_082,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_082_contrast_adjusted.png,passport,synthetic,passport_082,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_082_hue_sat_adjusted.png,passport,synthetic,passport_082,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_082_scaled_up.png,passport,synthetic,passport_082,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_082_scaled_down.png,passport,synthetic,passport_082,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_083_base.png,passport,synthetic,passport_083,original
backend/app/modules/m2_classifier/training/data/passport/passport_083_blurred.png,passport,synthetic,passport_083,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_083_contrast_adjusted.png,passport,synthetic,passport_083,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_083_hue_sat_adjusted.png,passport,synthetic,passport_083,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_083_scaled_up.png,passport,synthetic,passport_083,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_083_scaled_down.png,passport,synthetic,passport_083,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_084_base.png,passport,synthetic,passport_084,original
backend/app/modules/m2_classifier/training/data/passport/passport_084_blurred.png,passport,synthetic,passport_084,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_084_contrast_adjusted.png,passport,synthetic,passport_084,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_084_hue_sat_adjusted.png,passport,synthetic,passport_084,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_084_scaled_up.png,passport,synthetic,passport_084,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_084_scaled_down.png,passport,synthetic,passport_084,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_085_base.png,passport,synthetic,passport_085,original
backend/app/modules/m2_classifier/training/data/passport/passport_085_blurred.png,passport,synthetic,passport_085,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_085_contrast_adjusted.png,passport,synthetic,passport_085,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_085_hue_sat_adjusted.png,passport,synthetic,passport_085,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_085_scaled_up.png,passport,synthetic,passport_085,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_085_scaled_down.png,passport,synthetic,passport_085,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_086_base.png,passport,synthetic,passport_086,original
backend/app/modules/m2_classifier/training/data/passport/passport_086_blurred.png,passport,synthetic,passport_086,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_086_contrast_adjusted.png,passport,synthetic,passport_086,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_086_hue_sat_adjusted.png,passport,synthetic,passport_086,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_086_scaled_up.png,passport,synthetic,passport_086,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_086_scaled_down.png,passport,synthetic,passport_086,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_087_base.png,passport,synthetic,passport_087,original
backend/app/modules/m2_classifier/training/data/passport/passport_087_blurred.png,passport,synthetic,passport_087,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_087_contrast_adjusted.png,passport,synthetic,passport_087,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_087_hue_sat_adjusted.png,passport,synthetic,passport_087,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_087_scaled_up.png,passport,synthetic,passport_087,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_087_scaled_down.png,passport,synthetic,passport_087,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_088_base.png,passport,synthetic,passport_088,original
backend/app/modules/m2_classifier/training/data/passport/passport_088_blurred.png,passport,synthetic,passport_088,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_088_contrast_adjusted.png,passport,synthetic,passport_088,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_088_hue_sat_adjusted.png,passport,synthetic,passport_088,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_088_scaled_up.png,passport,synthetic,passport_088,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_088_scaled_down.png,passport,synthetic,passport_088,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_089_base.png,passport,synthetic,passport_089,original
backend/app/modules/m2_classifier/training/data/passport/passport_089_blurred.png,passport,synthetic,passport_089,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_089_contrast_adjusted.png,passport,synthetic,passport_089,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_089_hue_sat_adjusted.png,passport,synthetic,passport_089,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_089_scaled_up.png,passport,synthetic,passport_089,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_089_scaled_down.png,passport,synthetic,passport_089,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_090_base.png,passport,synthetic,passport_090,original
backend/app/modules/m2_classifier/training/data/passport/passport_090_blurred.png,passport,synthetic,passport_090,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_090_contrast_adjusted.png,passport,synthetic,passport_090,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_090_hue_sat_adjusted.png,passport,synthetic,passport_090,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_090_scaled_up.png,passport,synthetic,passport_090,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_090_scaled_down.png,passport,synthetic,passport_090,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_091_base.png,passport,synthetic,passport_091,original
backend/app/modules/m2_classifier/training/data/passport/passport_091_blurred.png,passport,synthetic,passport_091,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_091_contrast_adjusted.png,passport,synthetic,passport_091,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_091_hue_sat_adjusted.png,passport,synthetic,passport_091,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_091_scaled_up.png,passport,synthetic,passport_091,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_091_scaled_down.png,passport,synthetic,passport_091,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_092_base.png,passport,synthetic,passport_092,original
backend/app/modules/m2_classifier/training/data/passport/passport_092_blurred.png,passport,synthetic,passport_092,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_092_contrast_adjusted.png,passport,synthetic,passport_092,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_092_hue_sat_adjusted.png,passport,synthetic,passport_092,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_092_scaled_up.png,passport,synthetic,passport_092,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_092_scaled_down.png,passport,synthetic,passport_092,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_093_base.png,passport,synthetic,passport_093,original
backend/app/modules/m2_classifier/training/data/passport/passport_093_blurred.png,passport,synthetic,passport_093,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_093_contrast_adjusted.png,passport,synthetic,passport_093,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_093_hue_sat_adjusted.png,passport,synthetic,passport_093,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_093_scaled_up.png,passport,synthetic,passport_093,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_093_scaled_down.png,passport,synthetic,passport_093,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_094_base.png,passport,synthetic,passport_094,original
backend/app/modules/m2_classifier/training/data/passport/passport_094_blurred.png,passport,synthetic,passport_094,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_094_contrast_adjusted.png,passport,synthetic,passport_094,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_094_hue_sat_adjusted.png,passport,synthetic,passport_094,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_094_scaled_up.png,passport,synthetic,passport_094,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_094_scaled_down.png,passport,synthetic,passport_094,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_095_base.png,passport,synthetic,passport_095,original
backend/app/modules/m2_classifier/training/data/passport/passport_095_blurred.png,passport,synthetic,passport_095,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_095_contrast_adjusted.png,passport,synthetic,passport_095,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_095_hue_sat_adjusted.png,passport,synthetic,passport_095,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_095_scaled_up.png,passport,synthetic,passport_095,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_095_scaled_down.png,passport,synthetic,passport_095,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_096_base.png,passport,synthetic,passport_096,original
backend/app/modules/m2_classifier/training/data/passport/passport_096_blurred.png,passport,synthetic,passport_096,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_096_contrast_adjusted.png,passport,synthetic,passport_096,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_096_hue_sat_adjusted.png,passport,synthetic,passport_096,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_096_scaled_up.png,passport,synthetic,passport_096,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_096_scaled_down.png,passport,synthetic,passport_096,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_097_base.png,passport,synthetic,passport_097,original
backend/app/modules/m2_classifier/training/data/passport/passport_097_blurred.png,passport,synthetic,passport_097,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_097_contrast_adjusted.png,passport,synthetic,passport_097,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_097_hue_sat_adjusted.png,passport,synthetic,passport_097,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_097_scaled_up.png,passport,synthetic,passport_097,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_097_scaled_down.png,passport,synthetic,passport_097,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_098_base.png,passport,synthetic,passport_098,original
backend/app/modules/m2_classifier/training/data/passport/passport_098_blurred.png,passport,synthetic,passport_098,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_098_contrast_adjusted.png,passport,synthetic,passport_098,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_098_hue_sat_adjusted.png,passport,synthetic,passport_098,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_098_scaled_up.png,passport,synthetic,passport_098,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_098_scaled_down.png,passport,synthetic,passport_098,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_099_base.png,passport,synthetic,passport_099,original
backend/app/modules/m2_classifier/training/data/passport/passport_099_blurred.png,passport,synthetic,passport_099,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_099_contrast_adjusted.png,passport,synthetic,passport_099,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_099_hue_sat_adjusted.png,passport,synthetic,passport_099,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_099_scaled_up.png,passport,synthetic,passport_099,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_099_scaled_down.png,passport,synthetic,passport_099,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_100_base.png,passport,synthetic,passport_100,original
backend/app/modules/m2_classifier/training/data/passport/passport_100_blurred.png,passport,synthetic,passport_100,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_100_contrast_adjusted.png,passport,synthetic,passport_100,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_100_hue_sat_adjusted.png,passport,synthetic,passport_100,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_100_scaled_up.png,passport,synthetic,passport_100,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_100_scaled_down.png,passport,synthetic,passport_100,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_101_base.png,passport,synthetic,passport_101,original
backend/app/modules/m2_classifier/training/data/passport/passport_101_blurred.png,passport,synthetic,passport_101,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_101_contrast_adjusted.png,passport,synthetic,passport_101,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_101_hue_sat_adjusted.png,passport,synthetic,passport_101,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_101_scaled_up.png,passport,synthetic,passport_101,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_101_scaled_down.png,passport,synthetic,passport_101,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_102_base.png,passport,synthetic,passport_102,original
backend/app/modules/m2_classifier/training/data/passport/passport_102_blurred.png,passport,synthetic,passport_102,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_102_contrast_adjusted.png,passport,synthetic,passport_102,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_102_hue_sat_adjusted.png,passport,synthetic,passport_102,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_102_scaled_up.png,passport,synthetic,passport_102,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_102_scaled_down.png,passport,synthetic,passport_102,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_103_base.png,passport,synthetic,passport_103,original
backend/app/modules/m2_classifier/training/data/passport/passport_103_blurred.png,passport,synthetic,passport_103,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_103_contrast_adjusted.png,passport,synthetic,passport_103,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_103_hue_sat_adjusted.png,passport,synthetic,passport_103,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_103_scaled_up.png,passport,synthetic,passport_103,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_103_scaled_down.png,passport,synthetic,passport_103,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_104_base.png,passport,synthetic,passport_104,original
backend/app/modules/m2_classifier/training/data/passport/passport_104_blurred.png,passport,synthetic,passport_104,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_104_contrast_adjusted.png,passport,synthetic,passport_104,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_104_hue_sat_adjusted.png,passport,synthetic,passport_104,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_104_scaled_up.png,passport,synthetic,passport_104,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_104_scaled_down.png,passport,synthetic,passport_104,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_105_base.png,passport,synthetic,passport_105,original
backend/app/modules/m2_classifier/training/data/passport/passport_105_blurred.png,passport,synthetic,passport_105,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_105_contrast_adjusted.png,passport,synthetic,passport_105,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_105_hue_sat_adjusted.png,passport,synthetic,passport_105,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_105_scaled_up.png,passport,synthetic,passport_105,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_105_scaled_down.png,passport,synthetic,passport_105,scaled_down
backend/app/modules/m2_classifier/training/data/passport/passport_106_base.png,passport,synthetic,passport_106,original
backend/app/modules/m2_classifier/training/data/passport/passport_106_blurred.png,passport,synthetic,passport_106,blurred
backend/app/modules/m2_classifier/training/data/passport/passport_106_contrast_adjusted.png,passport,synthetic,passport_106,contrast_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_106_hue_sat_adjusted.png,passport,synthetic,passport_106,hue_sat_adjusted
backend/app/modules/m2_classifier/training/data/passport/passport_106_scaled_up.png,passport,synthetic,passport_106,scaled_up
backend/app/modules/m2_classifier/training/data/passport/passport_106_scaled_down.png,passport,synthetic,passport_106,scaled_down
